date,price,bedrooms,bathrooms,floors,waterfront,view,condition,sqft_above,sqft_basement,street,city,country
5/7/2014 0:00,475000,2,1,1,0,0,3,820,0,4602 Woodlawn Ave N,Seattle,USA
5/7/2014 0:00,352000,5,2.5,1,0,2,3,1620,800,3723 S Chicago St,Seattle,USA
5/7/2014 0:00,420000,3,2.25,2,0,0,3,1770,0,12921 79th Pl NE,Kirkland,USA
5/7/2014 0:00,428000,2,2,1,0,0,3,1350,0,232nd Way,Redmond,USA
5/7/2014 0:00,599000,3,1.75,1,0,0,4,1090,870,6253-6299 15th Ave NE,Seattle,USA
5/7/2014 0:00,492000,4,2.5,1.5,0,0,5,2245,1060,1718 N 175th St,Shoreline,USA
5/7/2014 0:00,630000,2,2.25,1,0,0,3,1720,830,1225 N 41st Pl,Renton,USA
5/7/2014 0:00,900000,5,3.75,2,0,0,3,3170,960,12809-12907 206th Ave NE,Woodinville,USA
5/7/2014 0:00,1110000,4,1.5,1,0,0,3,1890,420,9724 NE 14th St,Clyde Hill,USA
5/7/2014 0:00,575000,4,2,1,0,0,3,1650,0,6708 14th Ave NW,Seattle,USA
5/7/2014 0:00,705000,4,2.5,1.5,0,0,3,1520,1130,1902 45th Ave SW,Seattle,USA
5/7/2014 0:00,940000,4,2.25,1,0,1,3,1470,420,1234 22nd Ave E,Seattle,USA
5/7/2014 0:00,313000,3,1.75,1,0,0,4,2190,0,32631 39th Ave SW,Federal Way,USA
5/7/2014 0:00,618080,3,2.5,2,0,0,3,2030,0,4421-4564 186th Ave SE,Issaquah,USA
5/7/2014 0:00,640000,3,3,2,0,0,3,2130,140,1200 N 27th Pl,Renton,USA
5/7/2014 0:00,485000,3,2,1,0,0,4,1010,600,4313 SW Willow St,Seattle,USA
5/7/2014 0:00,300000,2,1,1,0,0,3,760,0,1761 17th Ave S,Seattle,USA
5/7/2014 0:00,379500,2,1,1,0,0,3,840,800,3301-3389 289th Ave NE,Redmond,USA
5/7/2014 0:00,339950,3,2.25,2,0,0,4,1630,0,19501 135th Ave SE,Renton,USA
5/7/2014 0:00,1500000,6,2.5,2.5,0,0,4,3560,0,903 22nd Ave E,Seattle,USA
5/7/2014 0:00,1340000,3,3,2,0,2,3,2440,520,3529 W Howe St,Seattle,USA
5/7/2014 0:00,500000,3,2.5,1,0,0,4,1940,0,20821 SE 135th St,Issaquah,USA
5/7/2014 0:00,239900,3,2,1,0,0,3,1410,0,11907 SE 261st Pl,Kent,USA
5/7/2014 0:00,314950,3,1,1,0,0,4,1040,0,18227 SE 135th St,Renton,USA
5/7/2014 0:00,361280,2,1,1,0,0,4,820,0,5902 37th Ave SW,Seattle,USA
5/7/2014 0:00,100000,2,1,1,0,0,3,910,0,138 Seattle Blvd S,Algona,USA
5/7/2014 0:00,540000,7,5.75,2,0,1,3,3700,0,15007-15299 37th Ave NE,Lake Forest Park,USA
5/7/2014 0:00,480500,4,2.5,1,0,0,4,2180,0,18911 NE 165th Pl,Woodinville,USA
5/7/2014 0:00,280000,3,2.5,2,0,0,3,1600,0,5146 S 303rd Pl,Auburn,USA
5/7/2014 0:00,440000,3,1.75,1,0,0,4,1060,440,3827 39th Ave S,Seattle,USA
5/7/2014 0:00,530000,3,1,1,0,0,3,1080,260,4703-4707 4th Ave NE,Seattle,USA
5/7/2014 0:00,560000,3,2,1,0,0,3,1860,0,1010 NW Inneswood Dr,Issaquah,USA
5/7/2014 0:00,775000,3,2,1.5,0,3,4,1600,940,517 32nd Ave S,Seattle,USA
5/7/2014 0:00,160000,2,1,1,0,0,5,1040,0,733 1st Ave N,Kent,USA
5/7/2014 0:00,209950,3,1.5,1,0,0,3,1380,0,32016 8th Ave S,Federal Way,USA
5/7/2014 0:00,226500,3,1.75,1,0,0,3,1130,510,27000-27080 201st Ave SE,Covington,USA
5/7/2014 0:00,380000,5,1.75,1,0,0,5,1500,1500,8514 S 124th St,Seattle,USA
5/7/2014 0:00,409500,4,2.75,1,0,0,3,1320,820,19302 65th Pl NE,Kenmore,USA
5/7/2014 0:00,690000,3,2,1,0,0,4,980,780,2145 Condon Way W,Seattle,USA
5/7/2014 0:00,405000,3,2.25,1,0,0,4,1660,0,605 N 178th St,Shoreline,USA
5/7/2014 0:00,375000,3,2.5,2,0,0,3,1830,0,25408 Lake Wilderness Country Club Dr SE,Maple Valley,USA
5/7/2014 0:00,794154,4,2,1,0,1,4,1210,1000,3235 30th Ave W,Seattle,USA
5/7/2014 0:00,185000,4,1,1,0,0,3,1490,0,13248 Occidental Ave S,Burien,USA
5/7/2014 0:00,245000,3,1.5,2,0,0,3,1040,220,11304 Corliss Ave N,Seattle,USA
5/7/2014 0:00,1532500,5,4.5,2,0,0,3,3400,870,11017 101st Pl NE,Kirkland,USA
5/7/2014 0:00,1040000,4,3.5,2,0,0,3,3900,0,10908 101st Pl NE,Kirkland,USA
5/7/2014 0:00,425000,2,2.5,3,0,0,3,1150,0,3631 Greenwood Ave N,Seattle,USA
5/7/2014 0:00,495000,4,2.75,2,0,0,3,2656,0,31898 50th Pl S,Auburn,USA
5/7/2014 0:00,365000,5,2.75,1,0,0,3,1410,1000,7956 46th Ave S,Seattle,USA
5/7/2014 0:00,417250,3,2.25,3,0,0,3,1606,0,12303 Sand Point Way NE,Seattle,USA
5/7/2014 0:00,339950,2,1,3,0,0,3,820,0,513 N 46th St,Seattle,USA
5/8/2014 0:00,615000,2,1,1,0,0,4,820,720,2814 13th Ave W,Seattle,USA
5/8/2014 0:00,403000,3,2.75,2,0,0,3,2090,0,27930 NE 147th Pl,Duvall,USA
5/8/2014 0:00,980000,5,2.5,1,0,0,4,1780,1380,7401 92nd Pl SE,Mercer Island,USA
5/8/2014 0:00,258000,4,1.75,1,0,0,3,1230,500,30633 21st Ave SW,Federal Way,USA
5/8/2014 0:00,533000,3,1,1,0,0,3,1170,500,544 NE 84th St,Seattle,USA
5/8/2014 0:00,537500,4,2.5,2,0,0,3,2550,0,1825 251st Pl SE,Sammamish,USA
5/8/2014 0:00,830000,5,3,1,0,0,5,1970,1070,5200-5298 90th Ave SE,Mercer Island,USA
5/8/2014 0:00,712000,3,1,1.5,0,0,4,1150,100,3612 Interlake Ave N,Seattle,USA
5/8/2014 0:00,262000,4,2.5,2,0,0,3,2020,0,434 Pullman Ave,Algona,USA
5/8/2014 0:00,753888,4,2.5,2,0,2,3,2660,0,1669 28th Ave NE,Issaquah,USA
5/8/2014 0:00,134000,2,1.5,2,0,0,3,980,0,235 Thelma St,Skykomish,USA
5/8/2014 0:00,402000,3,2.5,1,0,0,4,1290,670,12207 NE 139th Pl,Kirkland,USA
5/8/2014 0:00,205000,2,1,1,0,0,3,720,0,8448 Delridge Way SW,Seattle,USA
5/8/2014 0:00,553650,2,2.5,2,0,0,3,1050,310,624 Lake Washington Blvd E,Seattle,USA
5/8/2014 0:00,559950,2,2,1,0,0,3,1870,0,23733 NE Salal Pl,Redmond,USA
5/8/2014 0:00,260000,4,1.5,1,0,0,3,1100,1030,24345 35th Pl S,Kent,USA
5/8/2014 0:00,270000,4,2.5,2,0,0,3,1810,0,14816 SE 278th St,Kent,USA
5/8/2014 0:00,295000,2,1.75,1,0,0,3,1100,1100,27469-27501 SE 154th Pl,Issaquah,USA
5/8/2014 0:00,719000,3,2.5,1.5,0,1,4,1690,0,4022 SW Walker St,Seattle,USA
5/8/2014 0:00,266000,3,2.5,1,0,0,3,1460,480,28123 123rd Pl SE,Kent,USA
5/8/2014 0:00,325900,4,2.5,2,0,0,3,2320,0,15020 SE 281st St,Kent,USA
5/8/2014 0:00,647500,4,1.75,1,0,0,4,1160,900,17622 12th Ave SW,Normandy Park,USA
5/8/2014 0:00,1039000,4,1,2,0,0,5,2190,1220,2509 33rd Ave S,Seattle,USA
5/8/2014 0:00,569000,4,2.25,2,0,0,3,2250,0,7304 217th Pl NE,Redmond,USA
5/8/2014 0:00,246000,3,1.75,1,0,0,4,1390,0,11921 SE 205th St,Kent,USA
5/8/2014 0:00,515000,2,1,1,0,0,3,1060,0,8230 Corliss Ave N,Seattle,USA
5/8/2014 0:00,207000,3,1,1,0,0,4,1490,0,12612 23rd Ave S,Seattle,USA
5/8/2014 0:00,780000,4,1.75,1,0,0,3,1390,1090,3002 109th Ave SE,Bellevue,USA
5/8/2014 0:00,489990,5,2.25,1.5,0,0,4,2440,0,13711 SE 251 Pl,Kent,USA
5/8/2014 0:00,335000,3,1.5,1.5,0,0,2,1480,760,18748 SE 330th St,Auburn,USA
5/8/2014 0:00,295000,3,2.5,2,0,0,3,1920,0,1914 S 375th St,Federal Way,USA
5/8/2014 0:00,385000,3,1.75,1,0,0,3,1230,660,14317 22nd Ave NE,Seattle,USA
5/8/2014 0:00,350000,4,1.75,1,0,0,4,2150,100,468 Scenic Way,Kent,USA
5/8/2014 0:00,235000,2,1,1,0,0,4,650,620,4305 S Webster St,Seattle,USA
5/8/2014 0:00,358000,2,1.5,2,0,0,3,960,0,1816 26th Ave,Seattle,USA
5/8/2014 0:00,716500,4,2.5,2,0,0,3,3290,0,1031 272nd Pl SE,Sammamish,USA
5/8/2014 0:00,228000,4,1.75,1,0,0,3,1100,900,5933 S Eastwood Dr,Seattle,USA
5/8/2014 0:00,405000,2,1,1,0,0,4,1020,0,13221 3rd Ave NW,Seattle,USA
5/8/2014 0:00,538000,4,1.75,1,0,0,3,1220,620,5524 161st Pl NE,Redmond,USA
5/8/2014 0:00,530000,3,1.75,1,0,0,4,1980,0,3220 170th Ave NE,Bellevue,USA
5/8/2014 0:00,1750000,6,3,2.5,0,0,4,3510,0,806 15th Ave E,Seattle,USA
5/8/2014 0:00,636000,2,1.75,1.5,0,0,5,1230,0,2561 3rd Ave W,Seattle,USA
5/8/2014 0:00,535000,4,2.5,2,0,0,3,2280,0,13812 196th Ave NE,Woodinville,USA
5/8/2014 0:00,1500000,3,1.75,1,0,2,4,1340,1090,9842 Vineyard Crest,Bellevue,USA
5/8/2014 0:00,868500,3,2.5,3,0,0,3,2920,0,1012 N 42nd Pl,Renton,USA
5/8/2014 0:00,530000,4,2.75,1.5,0,0,4,1540,740,8013 20th Ave NE,Seattle,USA
5/8/2014 0:00,450000,3,2,1,0,0,3,1510,0,13611 Bear Creek Rd NE,Woodinville,USA
5/8/2014 0:00,230000,3,1.75,1,0,0,3,790,160,1237 S Sullivan St,Seattle,USA
5/8/2014 0:00,229000,3,2.5,2,0,0,3,1190,0,12227 47th Ave S,Tukwila,USA
5/8/2014 0:00,437000,3,1.75,1,0,0,4,1310,0,17128 NE 92nd St,Redmond,USA
5/8/2014 0:00,1307000,5,3.25,1.5,0,0,5,1910,890,365 Halladay St,Seattle,USA
5/8/2014 0:00,595000,3,2.5,2,0,0,4,1750,0,10621 NE 107th Pl,Kirkland,USA
5/8/2014 0:00,660000,3,1.75,1.5,0,0,5,1320,0,2121 46th Ave SW,Seattle,USA
5/8/2014 0:00,347500,4,2.5,2,0,0,3,2460,0,32817 10th Pl SW,Federal Way,USA
5/8/2014 0:00,297950,3,2,1,0,0,3,1240,0,17109 139th Pl SE,Renton,USA
5/8/2014 0:00,245000,3,1.5,1,0,0,4,1260,0,168 S 192nd Pl,Des Moines,USA
5/8/2014 0:00,543200,6,2.25,1.5,0,2,5,1970,850,15451 22nd Ave SW,Burien,USA
5/8/2014 0:00,1250000,4,3.25,2,0,1,4,3310,510,8565 E Mercer Way,Mercer Island,USA
5/8/2014 0:00,413450,3,2.5,3,0,0,3,1470,70,9202A Interlake Ave N,Seattle,USA
5/8/2014 0:00,330000,2,2,1.5,0,0,2,1550,0,36521 SE 94th St,Snoqualmie,USA
5/8/2014 0:00,424500,3,1.75,1,0,0,3,1460,0,15917 NE 109th Way,Redmond,USA
5/8/2014 0:00,230000,3,1,1,0,0,4,1390,0,322 9th Ave N,Algona,USA
5/8/2014 0:00,930000,3,3.25,2,0,0,3,1840,800,4714 Thackeray Pl NE,Seattle,USA
5/8/2014 0:00,349000,3,1.75,1,0,0,3,1590,0,4924 SE 2nd Pl,Renton,USA
5/8/2014 0:00,835000,4,2,1.5,0,0,5,1910,0,744 N 83rd St,Seattle,USA
5/8/2014 0:00,988500,3,2.75,2,1,4,3,2015,0,2973-3563 SW 172nd St,Burien,USA
5/8/2014 0:00,500000,3,1.75,3,0,0,3,1410,0,4010 Linden Ave N,Seattle,USA
5/8/2014 0:00,499000,2,1.5,2,0,0,3,930,180,1417 4th Ave W,Seattle,USA
5/8/2014 0:00,321950,2,1.25,2,0,0,3,860,0,2113 15th Ave S,Seattle,USA
5/8/2014 0:00,494000,3,2.5,2,0,0,3,2310,0,7630 Todd Pl,Kenmore,USA
5/8/2014 0:00,441750,2,1.5,3,0,0,3,1020,0,743 N 71st St,Seattle,USA
5/8/2014 0:00,438000,2,1,2,0,0,3,980,0,2050 14th Ave W,Seattle,USA
5/9/2014 0:00,985000,4,2.25,2,0,0,3,4230,0,19505 NE 143rd St,Woodinville,USA
5/9/2014 0:00,352000,3,2.25,1,0,0,4,1640,0,14513-14521 164th Pl SE,Renton,USA
5/9/2014 0:00,839900,4,3.5,1,0,1,3,2560,1250,2411 Meadow Ave N,Renton,USA
5/9/2014 0:00,765000,4,2.75,2,0,0,3,2790,0,19490 SE 57th Pl,Issaquah,USA
5/9/2014 0:00,460000,4,1.75,1.5,0,0,5,1050,700,7021 24th Ave NW,Seattle,USA
5/9/2014 0:00,224500,4,1,1.5,0,0,4,1430,0,31714 125th Pl SE,Auburn,USA
5/9/2014 0:00,254000,3,2.5,2,0,0,3,1850,0,15407 SE 252nd Pl,Covington,USA
5/9/2014 0:00,255000,2,1,1,0,0,4,960,0,29805-29821 129th Pl SW,Vashon,USA
5/9/2014 0:00,610000,3,3,1,0,0,4,1620,860,19707 NE 181st St,Woodinville,USA
5/9/2014 0:00,920000,4,3,2,0,0,3,3750,0,3005 211th Ave NE,Sammamish,USA
5/9/2014 0:00,402500,4,2.5,2,0,0,3,2600,0,33134 3rd Ct SW,Federal Way,USA
5/9/2014 0:00,280950,3,1.75,1,0,3,4,840,550,629-899 Cedar Ave S,Renton,USA
5/9/2014 0:00,604000,4,2.5,2,0,0,3,2260,0,3809 260th Ave SE,Issaquah,USA
5/9/2014 0:00,565000,4,2.25,2,0,0,3,2470,0,4205 NE 169th Ct,Lake Forest Park,USA
5/9/2014 0:00,255000,2,1,1,0,0,1,810,0,12727 2nd Ave SW,Seattle,USA
5/9/2014 0:00,445000,4,2,1,0,0,5,1000,650,2211 20th Ave S,Seattle,USA
5/9/2014 0:00,2400000,3,2.25,1.5,1,4,3,3000,0,East Lake Sammamish Trail,Sammamish,USA
5/9/2014 0:00,195000,2,1,1,0,0,3,720,0,10614 57th Ave S,Seattle,USA
5/9/2014 0:00,275000,3,1.5,1,0,0,3,1390,0,4609-4699 Preston-Fall City Rd SE,Fall City,USA
5/9/2014 0:00,387000,3,2.25,2,0,0,3,1300,145,206-458 Lingering Pine Dr NW,Issaquah,USA
5/9/2014 0:00,490000,2,1,1.5,0,0,4,1130,710,6255 4th Ave NW,Seattle,USA
5/9/2014 0:00,505000,3,2.5,2,0,2,3,2100,0,7418 Dogwood Ln SE,Snoqualmie,USA
5/9/2014 0:00,303500,3,1.5,1,0,0,4,1060,0,14320 84th Ave NE,Kirkland,USA
5/9/2014 0:00,270000,3,1.5,1,0,0,5,1500,0,13532 15th Pl NE,Seattle,USA
5/9/2014 0:00,323000,4,2.75,1,0,0,3,1170,800,17814 161st Ave SE,Renton,USA
5/9/2014 0:00,382000,3,3.25,3,0,0,3,1410,0,9507 Ashworth Ave N,Seattle,USA
5/9/2014 0:00,1370000,4,2.75,1,0,4,5,1960,1760,13615 Somerset Ln SE,Bellevue,USA
5/9/2014 0:00,280000,4,2,1,0,0,4,1180,1010,3331 S 368th Pl,Auburn,USA
5/9/2014 0:00,260000,3,2,1,0,0,4,1510,410,32704 33rd Ave SW,Federal Way,USA
5/9/2014 0:00,201500,3,1,1,0,0,4,1160,0,24345 35th Pl S,Kent,USA
5/9/2014 0:00,1157200,4,4.25,2,0,0,4,4910,950,13905 184th Ave NE,Woodinville,USA
5/9/2014 0:00,536500,4,1.75,1.5,0,0,5,1450,550,4127 Fauntleroy Way SW,Seattle,USA
5/9/2014 0:00,248000,4,3,2,0,0,3,2163,0,429 Milwaukee Blvd S,Algona,USA
5/9/2014 0:00,532000,5,3,1,0,0,4,2340,1140,23801 SE 162nd St,Issaquah,USA
5/9/2014 0:00,580000,4,2.5,2,0,0,3,2840,0,15217 80th Ave NE,Kenmore,USA
5/9/2014 0:00,463000,2,1,1,0,0,4,1150,0,401 31st Ave E,Seattle,USA
5/9/2014 0:00,742500,4,2.75,2,0,0,3,2000,1100,1614 32nd Ave,Seattle,USA
5/9/2014 0:00,260000,3,2.5,1,0,0,4,1020,400,3319 S 262nd St,Kent,USA
5/9/2014 0:00,590000,4,2.25,1,0,0,3,2430,0,18616 215th Way NE,Woodinville,USA
5/9/2014 0:00,312000,4,2.25,1,0,0,3,1430,500,21423 114th Pl SE,Kent,USA
5/9/2014 0:00,566000,3,2.25,1,0,0,4,1370,290,9828 159th Pl NE,Redmond,USA
5/9/2014 0:00,511555,3,2,1,0,0,4,1400,0,2655 166th Ave SE,Bellevue,USA
5/9/2014 0:00,583000,4,2.5,2,0,0,3,2660,0,9921 227th Way NE,Redmond,USA
5/9/2014 0:00,290000,4,2.5,1,0,0,4,1200,800,3026 S Star Lake Rd,Auburn,USA
5/9/2014 0:00,311100,4,2.25,1,0,0,4,1380,750,3502 Morris Ave S,Renton,USA
5/9/2014 0:00,325000,3,2.25,3,0,0,3,1352,0,1211 NE 135th St,Seattle,USA
5/9/2014 0:00,491300,3,1.75,1,0,1,4,1300,450,400-498 211th Pl NE,Sammamish,USA
5/9/2014 0:00,315000,5,1.75,1,0,0,4,1160,1160,439 SW 156th St,Burien,USA
5/9/2014 0:00,360000,2,1,1,0,0,3,1180,240,18730-18798 109 Ln SE,Renton,USA
5/9/2014 0:00,330000,4,2.5,2,0,0,3,1940,0,16828 166th Pl SE,Renton,USA
5/9/2014 0:00,481450,3,2,1,0,0,3,1410,0,7701 16th Ave NW,Seattle,USA
5/9/2014 0:00,234950,3,1,1,0,0,3,1360,0,21612 SE 290th Ct,Black Diamond,USA
5/9/2014 0:00,251000,3,1.75,1,0,0,3,1220,0,445 Meadow Dr SE,North Bend,USA
5/9/2014 0:00,782000,4,2.5,2,0,0,3,1980,850,11110 NE 38th Pl,Bellevue,USA
5/9/2014 0:00,833000,4,2.75,2,0,0,3,3780,0,26621 SE 22nd Way,Sammamish,USA
5/9/2014 0:00,542500,4,2.5,2,0,0,4,2330,0,2084-2104 144th Ave SE,Bellevue,USA
5/9/2014 0:00,851000,3,2.5,2,0,0,3,3560,0,21630-21648 NE 67th St,Redmond,USA
5/9/2014 0:00,325000,4,1.5,1,0,0,3,1470,0,29606 SE 286 St,Ravensdale,USA
5/9/2014 0:00,415000,4,2.25,2,0,0,3,3060,0,31701-31799 SE 291st St,Ravensdale,USA
5/9/2014 0:00,252500,3,1,1,0,0,3,880,150,819 NE 125th St,Seattle,USA
5/9/2014 0:00,465000,4,2.5,1,0,0,4,1930,0,29612 2nd Ave SW,Federal Way,USA
5/9/2014 0:00,336900,3,1.75,1,0,0,4,1780,0,33030 NE 201st St,Duvall,USA
5/9/2014 0:00,225000,3,2.5,2,0,0,4,2000,0,21227 SE 278th Way,Maple Valley,USA
5/9/2014 0:00,270000,3,2,1,0,0,4,1690,0,108-150 Union Ave SE,Renton,USA
5/9/2014 0:00,1702500,5,4.5,2,0,2,3,3390,1800,8608 N Mercer Way,Mercer Island,USA
5/9/2014 0:00,536000,3,1.75,1.5,0,0,3,1300,0,9610 8th Ave NE,Seattle,USA
5/9/2014 0:00,585000,4,3.25,2,0,0,4,2400,0,15610 NE 159th St,Woodinville,USA
5/9/2014 0:00,445000,2,2,1,0,0,3,860,290,1721 NE 98th St,Seattle,USA
5/9/2014 0:00,320000,4,2.25,2,0,0,3,2310,0,11131 SE 183rd Pl,Renton,USA
5/9/2014 0:00,769900,4,3.5,2,0,0,3,2400,330,2653 46th Ave SW,Seattle,USA
5/9/2014 0:00,557000,4,2.5,2,0,0,3,2840,0,19226 76th Pl NE,Kenmore,USA
5/9/2014 0:00,212000,2,1.5,2,0,0,3,1020,0,10312 Linden Ave N,Seattle,USA
5/9/2014 0:00,376000,3,2,3,0,0,3,1340,0,9245-9249 Fremont Ave N,Seattle,USA
5/9/2014 0:00,800000,4,3.25,2,0,0,3,3540,0,33001 NE 24th St,Carnation,USA
5/9/2014 0:00,2238888,5,6.5,2,0,0,3,6420,850,7070 270th Pl SE,Issaquah,USA
5/9/2014 0:00,324000,3,2.25,2,0,0,3,798,200,820 NW 95th St,Seattle,USA
5/10/2014 0:00,549900,5,2.75,1,0,0,5,1600,1460,10834 31st Ave SW,Seattle,USA
5/10/2014 0:00,320000,3,2.5,2,0,0,3,2130,0,Cedar to Green River Trail,Maple Valley,USA
5/10/2014 0:00,875000,4,2,1,0,0,3,1400,1120,6521 Fremont Ave N,Seattle,USA
5/10/2014 0:00,265000,4,1,1,0,0,3,1080,860,9908 S 210th Pl,Kent,USA
5/10/2014 0:00,394950,3,2.5,3,0,0,3,1270,80,5940 California Ave SW,Seattle,USA
5/11/2014 0:00,842500,4,2.5,2.5,0,0,4,2160,0,906 17th Ave,Seattle,USA
5/11/2014 0:00,368000,3,2.5,2,0,0,3,1010,360,5411 Fauntleroy Way SW,Seattle,USA
5/12/2014 0:00,1225000,4,4.5,1,0,0,3,3890,1530,25005 NE Patterson Way,Redmond,USA
5/12/2014 0:00,885000,4,2.5,2,0,0,3,2830,0,3503 NE 43rd St,Seattle,USA
5/12/2014 0:00,453246,3,2.5,2,0,0,3,1390,620,2500 Mulberry Walk NE,Issaquah,USA
5/12/2014 0:00,927000,4,2.75,2,0,0,3,3300,0,9155 NE 21st Pl,Clyde Hill,USA
5/12/2014 0:00,490000,2,2.5,2,0,0,3,870,360,106 24th Ave E,Seattle,USA
5/12/2014 0:00,341000,3,1.5,1.5,0,0,4,1720,0,17050 14th Avenue Northeast,Shoreline,USA
5/12/2014 0:00,235000,1,1,1,0,0,5,810,0,9413 34th Ave SW,Seattle,USA
5/12/2014 0:00,1200000,3,1.75,1.5,1,4,4,1560,0,3603 W Mercer Way,Mercer Island,USA
5/12/2014 0:00,560000,3,2,1,0,0,3,2560,0,19211 SE 342nd St,Auburn,USA
5/12/2014 0:00,900000,4,3.25,2,0,0,3,3420,1280,3709 131st Ave NE,Bellevue,USA
5/12/2014 0:00,255000,2,1,1,0,0,3,770,450,3017 SW Hinds St,Seattle,USA
5/12/2014 0:00,1575000,5,2.75,1,0,0,4,2360,1290,1216 86th Ave NE,Bellevue,USA
5/12/2014 0:00,876650,3,3.25,1.5,0,0,5,1650,520,4436-4446 W Mercer Way,Mercer Island,USA
5/12/2014 0:00,540000,4,2.25,1,0,0,3,1450,1090,31907 NE 139th St,Duvall,USA
5/12/2014 0:00,350000,2,1,1.5,0,0,4,910,0,4430 Letitia Ave S,Seattle,USA
5/12/2014 0:00,750000,4,2.5,2,0,0,3,2890,90,16512 SE 64th Pl,Bellevue,USA
5/12/2014 0:00,582000,4,1.75,1,0,1,3,1190,930,9214 Cyrus Ave NW,Seattle,USA
5/12/2014 0:00,1315000,4,3.5,2,0,0,3,2560,900,2346 N 59th St,Seattle,USA
5/12/2014 0:00,372500,5,3,1,0,0,3,1300,1180,5537 S 119th St,Seattle,USA
5/12/2014 0:00,410000,3,2.25,2,0,0,3,2200,0,21709 SE 255th Pl,Maple Valley,USA
5/12/2014 0:00,360000,4,2,1,0,0,5,1010,720,7953 14th Ave SW,Seattle,USA
5/12/2014 0:00,1015000,3,2.5,1,0,4,4,1800,1120,5220 SW Pritchard St,Seattle,USA
5/12/2014 0:00,225000,3,1,1,0,0,4,990,0,16411 120th Ave SE,Renton,USA
5/12/2014 0:00,647000,4,2.5,2,0,0,3,3040,0,215 243rd Ave SE,Sammamish,USA
5/12/2014 0:00,950000,5,3,1.5,0,0,4,3200,1330,20325 NE 198th St,Woodinville,USA
5/12/2014 0:00,185000,3,1.5,1,0,0,4,1370,0,2420 Dogwood St SE,Auburn,USA
5/12/2014 0:00,335000,3,2.5,2,0,0,3,1940,0,17217 Woodside Dr SE,Renton,USA
5/12/2014 0:00,210000,3,2.5,2,0,0,3,720,320,5145 S Roxbury St,Seattle,USA
5/12/2014 0:00,522000,4,2.25,1,0,0,4,1360,440,11725 NE 102nd Pl,Kirkland,USA
5/12/2014 0:00,770000,3,1.75,1,0,0,3,1720,0,1614 33rd Ave,Seattle,USA
5/12/2014 0:00,499950,3,1,1,0,0,3,760,220,1733 NE 88th St,Seattle,USA
5/12/2014 0:00,751000,4,2.5,2,0,0,3,3110,0,11461-11577 172nd Ave NE,Redmond,USA
5/12/2014 0:00,330000,5,3,1,0,0,3,1250,850,1047-1099 S 130th St,Burien,USA
5/12/2014 0:00,465000,3,1.5,1,0,0,4,1190,830,11618 NE 65th St,Kirkland,USA
5/12/2014 0:00,850000,4,1.75,1,0,0,4,2350,0,8223 SE 71st St,Mercer Island,USA
5/12/2014 0:00,947500,4,2.25,1.5,0,0,4,3290,0,9202 SE 46th St,Mercer Island,USA
5/12/2014 0:00,302000,5,2.25,2,0,0,3,2180,0,26405 218th Ave SE,Maple Valley,USA
5/12/2014 0:00,500000,2,2.25,3,0,0,3,1290,0,5900 20th Ave NW,Seattle,USA
5/12/2014 0:00,201000,3,1,1,0,0,4,1460,0,30928 148th Ave SE,Kent,USA
5/12/2014 0:00,265000,2,1,2,0,0,3,1290,0,23549 NE 111th St,Redmond,USA
5/12/2014 0:00,870300,4,2.5,1.5,0,0,4,1690,660,4410 Burke Ave N,Seattle,USA
5/12/2014 0:00,339000,3,1,1,0,0,4,1080,0,20248 20th Ave NE,Shoreline,USA
5/12/2014 0:00,690000,4,2.5,2,0,0,4,2670,0,24127 SE 45th Pl,Issaquah,USA
5/12/2014 0:00,788000,4,3.25,2,0,0,3,2840,840,570 Wilderness Peak Dr NW,Issaquah,USA
5/12/2014 0:00,315275,3,1.75,1,0,0,3,960,480,11521 22nd Ave NE,Seattle,USA
5/12/2014 0:00,505000,4,1.75,1,0,0,5,1030,910,414 14th Ave,Seattle,USA
5/12/2014 0:00,368000,3,1,1,0,0,3,1280,0,13222 NE 193rd Pl,Woodinville,USA
5/12/2014 0:00,947500,3,2.75,1.5,1,2,5,2180,800,Indian Trail,Burien,USA
5/12/2014 0:00,156000,3,1,1,0,0,3,970,0,29621 18th Ave S,Federal Way,USA
5/12/2014 0:00,610000,4,3,1.5,0,2,4,1640,470,9319 45th Ave SW,Seattle,USA
5/12/2014 0:00,420000,2,2.5,3,0,0,3,1480,0,8107 165th Ave NE,Redmond,USA
5/12/2014 0:00,192000,2,1,1,0,0,3,700,0,124 SW 185th St,Normandy Park,USA
5/12/2014 0:00,910000,3,2,1,0,0,4,1350,1350,124 NE 61st St,Seattle,USA
5/12/2014 0:00,1300000,4,3.25,2,0,3,3,2330,0,731 McGilvra Blvd E,Seattle,USA
5/12/2014 0:00,1346400,5,1.75,1,0,0,4,1690,1690,9640 NE 32nd St,Clyde Hill,USA
5/12/2014 0:00,840000,4,2.75,1.5,0,0,3,1620,980,2455 Queen Anne Ave N,Seattle,USA
5/12/2014 0:00,300000,2,1.75,1,0,0,3,860,500,13730 2nd Ave NW,Seattle,USA
5/12/2014 0:00,505000,4,2.5,1,0,0,3,1590,1190,9311 NE 142nd St,Kirkland,USA
5/12/2014 0:00,110000,3,1,1,0,0,5,1250,0,19693-19799 SE Maple Valley Hwy,Maple Valley,USA
5/12/2014 0:00,746000,3,2.5,2,0,0,3,2620,0,16580 SE 57th Pl,Bellevue,USA
